year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,4,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",56.00,12.00,4.59,0.00,2.54,0.00,4.87,2.00,0.00,629.00,264.00,0.00,73.00,0.00,292.00
2024,4,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",56.00,9.00,5.17,0.00,2.32,0.00,1.51,4.00,0.00,589.00,380.00,0.00,64.00,0.00,145.00
2024,4,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",704.00,147.00,63.98,2.40,42.14,0.00,38.49,7.00,1.00,10366.00,4588.00,282.00,1657.00,0.00,3839.00
2024,4,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",60.00,17.00,8.84,0.00,5.41,0.00,2.75,0.00,0.00,874.00,573.00,0.00,183.00,0.00,118.00
2024,4,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",30.00,9.00,1.53,0.00,5.63,0.74,1.10,1.00,0.00,449.00,73.00,0.00,308.00,20.00,48.00
2024,4,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",120.00,23.00,10.74,0.12,6.94,0.00,5.21,1.00,0.00,1865.00,759.00,39.00,557.00,0.00,510.00
2024,4,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",429.00,131.00,50.81,1.03,39.36,1.42,38.38,8.00,4.00,12281.00,5371.00,32.00,2270.00,40.00,4568.00
2024,4,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1675.00,323.00,121.59,3.75,70.72,0.79,126.15,13.00,5.00,29845.00,13137.00,829.00,5542.00,15.00,10322.00
2024,4,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",60.00,11.00,6.88,1.00,2.17,0.00,0.95,1.00,1.00,666.00,391.00,108.00,107.00,0.00,60.00
2024,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3074.00,660.00,207.67,5.06,160.98,1.00,285.29,51.00,11.00,56121.00,21834.00,406.00,9103.00,88.00,24690.00
2024,4,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",253.00,68.00,29.37,0.00,21.17,0.00,17.46,3.00,0.00,4534.00,2402.00,0.00,871.00,0.00,1261.00
2024,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",863.00,237.00,72.80,2.78,89.39,0.00,72.03,1.00,1.00,14981.00,4944.00,164.00,3378.00,0.00,6495.00
2024,4,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",825.00,139.00,47.45,0.00,39.27,1.39,50.90,21.00,6.00,12568.00,3312.00,0.00,3133.00,56.00,6067.00
2024,4,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1459.00,298.00,107.06,2.28,74.75,3.08,110.84,20.00,5.00,27205.00,8318.00,242.00,7000.00,156.00,11489.00
2024,4,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",244.00,41.00,19.45,0.00,11.98,0.56,9.01,3.00,1.00,3158.00,1661.00,0.00,742.00,36.00,719.00
2024,4,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",30.00,8.00,1.44,0.12,3.15,0.00,3.30,1.00,0.00,577.00,60.00,28.00,89.00,0.00,400.00
2024,4,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",89.00,21.00,12.60,0.24,5.27,0.00,2.89,1.00,0.00,1316.00,936.00,56.00,183.00,0.00,141.00
2024,4,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",82.00,15.00,6.60,1.79,0.38,0.00,6.22,2.00,0.00,1131.00,534.00,299.00,43.00,0.00,255.00
2024,4,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",60.00,21.00,9.84,1.00,5.11,0.00,5.06,0.00,0.00,1268.00,761.00,50.00,191.00,0.00,266.00
2024,4,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",146.00,28.00,8.97,0.34,16.13,0.00,2.55,0.00,0.00,1407.00,752.00,70.00,432.00,0.00,153.00
2024,4,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",60.00,22.00,8.36,0.77,8.79,0.00,4.08,0.00,0.00,1923.00,982.00,82.00,391.00,0.00,468.00
2024,4,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",343.00,162.00,23.02,0.67,127.25,0.00,11.06,1.00,1.00,8514.00,1206.00,163.00,5971.00,0.00,1174.00
2024,4,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",179.00,54.00,20.57,0.00,12.22,0.12,21.09,1.00,0.00,2811.00,1163.00,0.00,355.00,5.00,1288.00
2024,4,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",431.00,80.00,35.75,2.28,16.11,0.00,25.86,9.00,3.00,8217.00,3302.00,411.00,1948.00,0.00,2556.00
2024,4,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5670.00,1208.00,191.01,148.07,342.02,4.17,522.72,157.00,24.00,102571.00,19368.00,20495.00,20091.00,153.00,42464.00
2024,4,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",30.00,8.00,2.68,1.00,3.46,0.00,0.86,0.00,0.00,298.00,84.00,54.00,138.00,0.00,22.00
2024,4,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",99.00,21.00,4.75,1.58,11.74,0.00,2.93,1.00,0.00,1305.00,350.00,141.00,652.00,0.00,162.00
2024,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",136.00,14.00,3.25,1.85,5.86,0.00,3.04,6.00,2.00,978.00,137.00,234.00,458.00,0.00,149.00
2024,4,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1160.00,149.00,47.65,5.55,35.72,2.17,57.90,5.00,1.00,10787.00,4437.00,739.00,1745.00,101.00,3765.00
2024,4,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",107.00,14.00,2.09,1.57,7.11,0.00,3.23,0.00,0.00,498.00,102.00,45.00,212.00,0.00,139.00
2024,4,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3005.00,502.00,112.25,17.70,204.31,0.41,167.33,10.00,3.00,27997.00,7999.00,2454.00,7209.00,21.00,10314.00
2024,4,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",528.00,81.00,17.81,2.59,34.73,0.00,25.87,0.00,0.00,4392.00,1057.00,70.00,1448.00,0.00,1817.00
2024,4,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",55.00,3.00,1.10,0.00,1.00,0.00,0.90,0.00,0.00,239.00,126.00,0.00,34.00,0.00,79.00
2024,4,MQ,Envoy Air,SFO,"San Francisco, CA: San Francisco International",23.00,5.00,0.02,0.00,4.17,0.00,0.81,0.00,0.00,180.00,1.00,0.00,132.00,0.00,47.00
2024,4,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",27.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,314.00,253.00,0.00,15.00,0.00,46.00
2024,4,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",90.00,8.00,0.36,0.80,3.38,0.00,3.46,0.00,0.00,604.00,19.00,146.00,137.00,0.00,302.00
2024,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",839.00,170.00,47.70,2.58,82.88,3.63,33.22,2.00,0.00,10580.00,3693.00,193.00,4492.00,123.00,2079.00
2024,4,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",93.00,24.00,7.09,0.07,12.22,0.00,4.62,1.00,0.00,1270.00,435.00,9.00,474.00,0.00,352.00
2024,4,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",305.00,55.00,19.33,0.80,22.29,2.00,10.58,3.00,0.00,3644.00,1603.00,67.00,994.00,51.00,929.00
2024,4,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",648.00,154.00,35.29,4.12,83.80,0.00,30.79,14.00,0.00,11538.00,3759.00,283.00,5121.00,0.00,2375.00
2024,4,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",536.00,82.00,30.37,0.15,30.27,1.84,19.36,5.00,0.00,5408.00,1755.00,10.00,2168.00,35.00,1440.00
2024,4,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",420.00,68.00,16.94,1.98,34.03,1.67,13.38,6.00,2.00,3797.00,913.00,217.00,1790.00,68.00,809.00
2024,4,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",755.00,172.00,36.51,2.26,94.09,3.00,36.13,9.00,3.00,12822.00,2087.00,199.00,6866.00,71.00,3599.00
2024,4,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",931.00,127.00,48.36,1.18,50.03,1.73,25.69,13.00,2.00,8100.00,2921.00,82.00,2561.00,61.00,2475.00
2024,4,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",884.00,154.00,50.94,3.96,80.81,0.37,17.92,12.00,2.00,11951.00,5543.00,256.00,4976.00,27.00,1149.00
2024,4,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2261.00,440.00,93.24,10.41,195.96,1.52,138.87,23.00,5.00,33577.00,6324.00,762.00,14415.00,56.00,12020.00
